PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
229854;2;19903234;0.176923077
230515;6;1400560;0.980769231
230516;10;1822500;1.215384615
230517;2;3099600;1.546153846
230518;3;1435000;0.619230769
230519;5;1374416;0.980769231
230524;2;1386000;0.073076923
230525;1;2037750;0.088461538
230529;1;1455500;0.165384615
230604;7;3649800;0.426923077
230605;3;6523977;0.188461538
230935;1;1602888;0.246153846
232204;2;1710880;0.026923077
232221;1;3643350;0.034615385
232228;1;4144000;0.184615385
232234;1;1032214;0.007692308
232235;1;911423;0.007692308
232241;6;1143100;0.303846154
232244;6;46875;0.353846154
233656;4;3645;0.173076923
233859;1;3996000;0.069230769
233860;2;2737000;0.080769231
234199;2;13475;0.107692308
234235;2;4356;0.107692308
234430;2;1809500;0.488461538
234435;2;14629408;0.084615385
234588;1;2652000;0.323076923
236120;134;24000;19.89230769
236121;4;12000;0.353846154
236122;4;150000;0.592307692
237309;5;1500000;0.373076923
237310;5;1837500;0.3
237311;4;2140000;1.611538462
237330;2;264000;0.457692308
237331;2;264000;0.434615385
237344;2;760500;0.5
237345;2;629176;0.430769231
237346;1;528000;0.15
237357;4;264000;0.219230769
237359;3;264000;0.288461538
237360;2;561000;0.134615385
237361;1;561000;0.215384615
237371;1;825000;0.230769231
237450;1;1602000;0.061538462
237711;2;84800;0.034615385
237739;3;3200;0.065384615
237740;2;9600;0.042307692
237741;2;14630;0.05
237742;3;27195;0.046153846
237744;3;85800;0.273076923
238159;9;1423520;1.188461538
238160;3;1397250;0.815384615
238161;1;1400000;0.011538462
238727;7;43920;0.553846154
238821;4;8379000;0.461538462
238822;4;882000;0.461538462
240915;1;225;0.1
241370;1;693000;0.069230769
242283;2;30000;0.169230769
242372;1;441000;0.1
243738;1;588000;0.303846154
243740;4;755568;0.476923077
243741;2;1296864;0.176923077
243742;1;2160000;0.303846154
243743;1;862500;0.584615385
243744;5;1453683;1.161538462
243745;1;1958208;0.034615385
243748;1;103125;0.076923077
243751;2;14000;0.034615385
246908;4;600000;0.315384615
247181;2;6635200;0.226923077
247356;1;259200;0.042307692
247951;1;516880;0.053846154
247952;5;518400;0.342307692
247953;3;1134000;0.25
247954;2;989740;0.188461538
247955;2;1738890;0.15
251532;2;219480;0.088461538
251705;4;2150469;0.476923077
251830;8;186702;1.161538462
251834;7;1440000;1.592307692
254685;1;1416590;0.023076923
254909;1;2320500;0.069230769
254915;1;4200000;0.042307692
256311;3;1557504;0.211538462
256312;4;1202940;0.9
258015;1;807300;0.196153846
258016;2;807300;0.307692308
258017;2;607500;0.376923077
258018;3;1645000;0.357692308
258019;2;1725000;0.226923077
258024;5;819000;0.303846154
258025;4;819000;0.323076923
258026;3;566538;0.226923077
258027;1;1163514;0.192307692
258028;1;1771000;0.092307692
258436;3;18506880;0.346153846
258790;2;2466750;0.076923077
259766;2;2175000;0.323076923
259768;69;3176250;14.40769231
260347;12;1392020;1.865384615
260348;8;1360544;0.946153846
260349;11;1377585;1.915384615
260350;22;1846845;2.673076923
260351;9;1839292;1.303846154
260352;8;1846845;1.607692308
260353;7;1903356;1.023076923
260354;7;1423520;1.565384615
260355;9;1403184;1.376923077
260356;7;1411000;0.919230769
260357;1;1381875;0.076923077
260358;2;1458240;0.111538462
260359;4;1324188;0.546153846
260360;4;2520000;0.319230769
260361;2;1812720;0.253846154
260362;1;1824000;0.207692308
260363;2;1473250;0.153846154
260364;2;1749600;0.192307692
260365;2;1452660;0.157692308
260367;5;2749500;0.476923077
260395;7;1346604;0.846153846
260519;1;7319232;0.015384615
260525;1;3297864;0.080769231
260527;1;3159000;0.034615385
261394;1;9720000;0.007692308
262396;1;8192;0.076923077
262750;1;35475;0.030769231
263359;1;379561;0.103846154
263437;4;81250;0.576923077
263439;3;78125;0.261538462
265857;1;2500;0.292307692
266880;1;1056000;0.053846154
266884;1;528000;0.069230769
267720;3;6198500;0.169230769
267769;2;14112000;0.069230769
270560;1;6000000;0.042307692
271959;3;1568000;0.365384615
271961;1;528000;0.246153846
271963;1;264000;0.138461538
271964;1;273280;0.080769231
271965;1;264000;0.180769231
271979;1;547800;0.096153846
271982;5;528000;0.288461538
272073;1;2950750;0.192307692
272701;2;2793000;0.176923077
273118;9;500500;1.003846154
273124;6;15330000;1.1
273126;6;12390000;1.084615385
273383;1;4099200;0.238461538
273384;4;4144000;0.623076923
273385;2;3528889;0.115384615
273386;2;5106080;0.423076923
273662;1;1200000;0.211538462
274083;3;3750000;0.126923077
274086;5;4824000;0.603846154
274087;2;6440000;0.461538462
274558;2;624000;0.034615385
274559;1;320000;0.023076923
274560;1;624000;0.046153846
274561;1;320000;0.019230769
274562;1;624000;0.042307692
274564;1;320000;0.034615385
274565;2;624000;0.034615385
274566;1;696000;0.034615385
274567;1;816000;0.042307692
274568;1;912000;0.042307692
274570;1;160000;0.019230769
274591;1;624000;0.011538462
274596;1;840000;0.053846154
274610;1;1128000;0.038461538
274614;1;840000;0.030769231
274942;2;825000;0.042307692
274944;1;1020000;0.153846154
274945;1;825000;0.196153846
274946;7;1020000;1.184615385
274947;7;1122000;0.876923077
274948;6;998250;0.969230769
274949;8;1017600;0.707692308
274950;1;880000;0.134615385
279346;1;28000;0.419230769
279660;2;1600000;0.092307692
281862;7;143585;0.711538462
281871;1;625000;0.019230769
281892;1;7960000;0.165384615
282140;3;735000;0.788461538
282188;12;10000;0.984615385
282264;1;520625;0.076923077
282265;1;468000;0.057692308
282277;1;2472500;0.003846154
282278;1;3456024;0.007692308
282286;6;400400;0.784615385
282287;5;1422000;0.876923077
282288;3;376992;0.569230769
282289;2;1440000;0.626923077
282290;3;348075;0.242307692
282291;6;388542;0.376923077
282292;1;532539;0.276923077
282293;1;337365;0.15
282294;2;1019304;0.188461538
282295;1;1316250;0.153846154
282297;1;1316250;0.019230769
282299;77;434600;15.10384615
282301;56;424000;12.39230769
282302;15;274176;4.938461538
282306;13;400000;2.030769231
282309;10;600000;1.688461538
282311;31;1080000;5.684615385
282319;1;2261000;0.011538462
282341;18;312500;2.676923077
282834;3;1124640;0.073076923
282837;1;378000;0.026923077
282987;1;975375;0.173076923
282989;1;2660000;0.084615385
283506;2;528000;0.334615385
283507;53;15834000;12.03846154
283508;4;14326000;0.230769231
283512;2;480000;0.726923077
283595;2;1282500;0.046153846
283635;1;568750;0.057692308
283636;2;568750;0.115384615
283637;1;568750;0.165384615
283638;1;1261568;0.080769231
283870;3;204000;0.476923077
283871;4;559625;0.323076923
284238;2;3748250;0.211538462
284239;1;3748250;0.196153846
284241;2;4600000;0.15
284242;2;2137500;0.115384615
284243;2;1890000;0.096153846
284248;2;3520000;0.223076923
284260;3;9600000;0.923076923
284511;4;2500000;0.834615385
284554;3;54000;0.288461538
284814;6;4522000;0.403846154
284816;2;5510000;0.107692308
284891;2;1504000;0.192307692
284978;7;2500400;1.361538462
285486;1;1226400;0.019230769
285488;1;68000;0.138461538
285493;1;100000;0.030769231
285494;1;24500;0.407692308
285521;1;3622500;0.034615385
285609;1;3026800;0.153846154
285709;18;1904000;2.911538462
285710;1;2240000;0.576923077
285712;6;5040000;0.565384615
285713;9;5950000;2.692307692
285714;3;4836000;0.538461538
285715;1;4500000;0.165384615
285716;1;9500000;0.319230769
285718;5;540000;1.003846154
285720;7;3795000;1.784615385
285721;4;4800000;0.607692308
285722;2;5880000;0.253846154
285723;1;9000000;0.065384615
285724;2;3447968;0.315384615
285809;2;54000;0.165384615
285810;3;67500;0.180769231
286101;5;4158000;0.542307692
286102;1;6037500;0.034615385
286107;1;8400000;0.080769231
286794;14;112500;1.507692308
286797;2;2849000;0.1
286799;4;4368000;0.907692308
286800;11;4244520;2.330769231
286801;1;4144000;0.2
286802;10;5360000;1.503846154
286804;3;4389000;0.261538462
286805;3;4144000;0.223076923
287133;1;480000;0.1
287134;1;536000;0.192307692
287443;1;2500000;0.019230769
288312;25;1320000;3.365384615
288313;10;2886000;1.069230769
290005;2;1008000;0.207692308
290011;3;1008000;0.353846154
290014;2;1008320;0.373076923
290015;3;1873125;0.342307692
290029;1;1064000;0.326923077
290030;3;1064000;0.357692308
290031;4;1064000;0.346153846
290032;2;1008000;0.380769231
290033;2;982800;0.180769231
290034;3;982800;0.176923077
290062;4;945000;0.280769231
290063;4;1998000;0.353846154
290067;7;1998000;0.546153846
290068;6;2042400;0.503846154
290072;9;2016000;0.55
290131;1;1873125;0.169230769
290161;2;1998000;0.188461538
290181;3;2094400;0.169230769
290182;3;2072000;0.253846154
290183;4;2201500;0.246153846
293423;1;297000;0.042307692
293424;3;411600;0.076923077
293429;2;297000;0.069230769
293430;1;472500;0.088461538
293435;2;297000;0.061538462
293440;2;386370;0.092307692
293450;2;840000;0.084615385
293454;1;668250;0.011538462
293456;2;718725;0.069230769
293464;1;608000;0.034615385
293465;2;864000;0.069230769
295161;1;468000;0.026923077
295412;1;65000;0.05
296039;1;14175000;0.119230769
298499;2;2072000;0.246153846
298500;2;2072000;0.207692308
298510;6;2002104;0.273076923
299937;1;2755200;0.015384615
302572;1;169000;0.030769231
302754;9;512000;1.626923077
304004;1;21312000;0.042307692
304012;2;1497088;0.303846154
304016;1;884988;0.042307692
304021;1;1596276;0.111538462
304022;2;1596276;0.115384615
304023;1;1596276;0.076923077
304024;4;1523200;0.103846154
304033;1;7133184;0.084615385
304051;1;663000;0.046153846
304052;1;858126;0.080769231
304054;1;3018625;0.103846154
304067;1;2693250;0.103846154
304073;2;839868;0.080769231
304114;1;21005280;0.196153846
304115;4;1602540;0.338461538
304134;1;805500;0.4
304138;1;1462860;0.138461538
304139;2;1509300;0.346153846
304140;1;1582875;0.103846154
304141;3;1582875;0.334615385
304150;1;7159230;0.1
304151;4;7634250;0.326923077
304152;2;8955150;0.192307692
304155;1;6999993;0.157692308
304164;1;5985450;0.115384615
304171;2;576000;0.35
304172;1;1537650;0.138461538
304174;3;1800000;0.761538462
304175;3;5478840;0.388461538
304176;1;5382000;0.053846154
304183;2;5406750;0.173076923
304190;1;3235134;0.276923077
304193;2;2109450;0.111538462
304194;1;2167200;0.111538462
304195;2;1797780;0.876923077
304196;2;846000;0.073076923
304197;1;846000;0.153846154
304198;1;894504;0.2
304268;1;3432000;0.057692308
304285;1;607500;0.05
304495;9;4610400;1.276923077
304529;3;533262;0.280769231
304531;1;535458;0.023076923
304741;1;212000;0.157692308
304792;1;599256;0.134615385
304793;3;1213128;0.076923077
304794;2;960000;0.061538462
304805;2;10530000;0.1
304807;2;11664000;0.092307692
304884;1;259160;0.030769231
304889;1;520000;0.026923077
304899;1;45500;0.080769231
304900;2;45500;0.180769231
304901;1;32000;0.119230769
304902;2;45500;0.146153846
304903;8;120000;0.557692308
304904;2;120000;0.119230769
304907;1;120000;0.057692308
304908;7;120000;0.426923077
304910;5;120000;0.788461538
304912;3;120000;0.288461538
304914;2;120000;0.303846154
304916;6;600000;1.026923077
304917;4;204000;0.134615385
304920;2;204000;0.303846154
304923;4;198000;1.05
304924;2;320000;0.334615385
304925;3;304000;0.323076923
304926;1;78125;0.103846154
304927;3;304000;1.019230769
304928;7;320000;0.292307692
304929;2;78125;0.273076923
304931;7;475000;0.976923077
304932;1;368000;0.203846154
304933;3;368000;0.226923077
304934;1;368000;0.073076923
304935;3;368000;0.646153846
304936;2;368000;0.115384615
304937;3;352000;0.35
304938;11;654500;1.596153846
304939;2;1584000;0.919230769
304983;14;126000;2.057692308
304984;17;344250;2.934615385
304986;1;699050;0.176923077
304988;1;478800;0.234615385
304989;1;478800;0.261538462
305014;3;72000;0.173076923
305015;1;72000;0.173076923
305016;1;72000;0.119230769
305017;1;72000;0.219230769
305019;1;300000;0.192307692
305050;2;168000;0.05
305052;4;84000;0.123076923
305055;3;56000;0.134615385
305057;3;64000;0.103846154
305059;3;140800;0.342307692
305448;4;131250;0.223076923
305539;8;8963250;0.642307692
305541;5;8934750;1.434615385
305542;49;96148;7.692307692
305698;3;1645000;1.534615385
305854;1;2632000;0.25
305855;1;2856000;0.180769231
305856;1;2796500;0.038461538
305857;1;2632000;0.126923077
305858;2;2632000;0.461538462
305859;3;2632000;0.257692308
305860;1;2632000;0.111538462
305903;6;1942500;0.819230769
305904;1;811377;0.088461538
305909;1;1316000;0.015384615
305910;12;703125;1.257692308
305939;2;1434880;0.173076923
306050;1;1134375;0.053846154
306051;3;1152000;0.103846154
306079;2;561495;0.046153846
306092;2;550220;0.088461538
307050;1;168000;0.057692308
307188;1;2403375;0.023076923
308856;1;4144000;0.088461538
308859;1;3818400;0.126923077
308860;1;4296768;0.023076923
308917;1;1557400;0.015151515
308976;5;153125;1.223076923
311417;2;164160;0.034615385
312139;6;2400000;0.815384615
312141;2;3780000;0.330769231
312361;46;2204000;9.803846154
312362;2;2204000;0.25
312363;17;2850000;4.2
312365;2;6000000;0.388461538
312371;20;1144800;3.473076923
312373;9;3180000;2.046153846
312374;2;6000000;0.234615385
312632;1;4352900;0.169230769
312633;1;5824000;0.107692308
312634;2;5612976;0.138461538
312635;1;5841024;0.134615385
312638;1;8769600;0.061538462
314128;2;7579650;0.092307692
314129;1;7823400;0.115384615
314145;5;10014280;0.369230769
314146;8;10319985;1.065384615
314147;5;8379000;1.184615385
314148;6;17640000;0.865384615
314149;4;15458590;1.153846154
314253;1;3979400;0.007692308
314303;1;336000;0.053846154
314481;1;612500;0.065384615
314510;3;25821640;0.215384615
314685;5;19740875;0.073076923
315673;13;263670;1.996153846
315675;1;450996;0.111538462
315679;2;168000;0.05
315730;2;2232000;0.307692308
315731;2;1836800;0.419230769
315732;2;2402500;0.169230769
315733;1;2480000;0.380769231
315735;2;1801875;0.123076923
315737;2;1820160;0.215384615
315742;3;3215616;0.15
315743;2;2210736;0.103846154
315744;2;2201600;0.146153846
315745;1;1830240;0.073076923
315746;3;1775871;0.203846154
315752;1;1797336;0.080769231
315756;1;1853856;0.061538462
315763;1;2659676;0.088461538
315764;1;2006900;0.123076923
315766;1;2006900;0.053846154
315770;1;2006900;0.073076923
315777;2;2458115;0.030769231
315779;1;2182114;0.015384615
315938;4;1584000;1.415384615
315939;5;1565600;1.234615385
315940;3;1824480;0.346153846
324916;1;2261000;0.019230769
326043;2;508266;0.488461538
327150;1;8000;0.023076923
327151;1;240000;0.023076923
329658;2;617500;0.134615385
330047;1;166950;0.096153846
330166;2;11592;0.207692308
330170;1;2700;0.196153846
331418;1;2178000;0.023076923
331544;1;2123920;0.188461538
331545;1;2093184;0.096153846
331546;1;1663800;0.242307692
331547;1;1677900;0.130769231
331549;1;1663800;0.080769231
331550;2;2152720;0.196153846
331552;4;2400000;0.211538462
331553;1;1960000;0.003846154
331618;4;1614375;0.765384615
331619;1;2437500;0.753846154
331620;2;1554000;0.388461538
331702;3;242000;0.288461538
331722;1;585000;0.130769231
331843;6;107568;0.157692308
331844;3;136114;0.2
331846;2;437988;0.265384615
332023;1;476000;0.061538462
332061;1;696540;0.165384615
332062;1;798765;0.319230769
332063;1;727584;0.226923077
332065;6;1419600;0.411538462
332066;2;708400;0.684615385
332067;4;815100;0.411538462
332069;5;1430784;0.519230769
332070;6;1396533;1.353846154
332071;4;1282500;0.942307692
332073;13;1522384;1.630769231
332074;8;1282500;1.2
332076;9;1596000;1.030769231
332089;2;678375;0.119230769
332097;1;2250000;0.196153846
332098;3;1328385;0.173076923
333032;1;23463000;0.173076923
333312;1;18718105;0.019230769
333315;1;2019253;0.065384615
333433;3;875000;0.138461538
333434;1;1270500;0.15
333435;1;3037500;0.088461538
333477;1;42875;0.084615385
333629;1;21125;0.142307692
335506;8;2280000;1.103846154
335507;3;1963500;0.388461538
335508;1;1980000;0.107692308
335643;2;3328000;0.265384615
335673;1;2079000;0.280769231
335674;2;1935000;0.326923077
335675;4;1263500;0.465384615
335676;5;2444000;0.634615385
335677;2;3567096;0.261538462
335678;2;4417875;0.380769231
335679;3;2562500;0.261538462
335680;2;2904000;0.35
335681;2;3600000;0.434615385
335683;2;1980000;0.211538462
335684;3;2652000;0.330769231
335688;2;3876600;0.280769231
335692;3;4284000;0.223076923
335694;1;6205875;0.223076923
335698;1;6786000;0.138461538
336548;76;80500;12.28076923
336549;102;90625;15.62307692
336550;14;82500;2.180769231
336551;85;93750;13.73076923
336552;7;130500;0.465384615
336553;6;293625;0.473076923
336554;4;293625;0.284615385
336643;2;442975;0.076923077
336645;6;619500;0.426923077
336646;2;6000000;0.192307692
336831;1;350000;0.092307692
337111;35;225000;7.080769231
337295;5;37740000;0.942307692
337378;6;200000;1.415384615
337812;5;962500;0.992307692
337919;3;42688;0.676923077
338348;1;319950;0.011538462
338352;2;369000;0.057692308
338355;1;580650;0.026923077
338357;1;272550;0.076923077
338360;1;252010;0.057692308
338362;1;604350;0.065384615
338711;7;1008000;0.853846154
338924;2;665412;0.042307692
339129;1;1201560;0.053846154
339130;1;2830100;0.053846154
339267;2;3180000;0.1
339269;1;1145988;0.130769231
339270;1;2643750;0.076923077
339271;2;3699200;0.096153846
339273;1;2764554;0.073076923
339350;1;2128000;0.034615385
339351;1;2052000;0.042307692
339352;1;1980000;0.142307692
339354;1;2105600;0.207692308
339782;10;600600;1.688461538
339783;1;626175;0.138461538
339786;1;1528416;0.346153846
340228;7;2940000;0.446153846
340230;16;3131100;1.996153846
340231;5;3087000;1.503846154
340232;30;3360000;5.007692308
340233;2;3087000;0.346153846
340234;10;3131100;0.792307692
340427;1;3000;0.019230769
340602;2;12491360;0.157692308
340806;2;270900;0.134615385
341429;9;336000;1.323076923
341528;1;4000;0.196153846
341529;4;8000;1.173076923
341530;1;10000;0.107692308
343100;5;128000;0.407692308
345070;1;672000;0.053846154
345232;1;20250;0.065384615
346291;1;6250;0.111538462
349862;1;2000;0.126923077
352945;2;910000;0.119230769
354615;1;35378;0.038461538
355409;4;521520;0.665384615
355410;12;320000;1.365384615
355411;2;744600;0.215384615
358562;1;63375;0.030769231
359279;2;20000;0.119230769
359648;1;238000;0.076923077
360055;9;1036000;1.4
360058;2;1462000;0.211538462
360485;4;1050000;0.611538462
360486;12;1193500;1.957692308
360643;1;2019600;0.042307692
360644;2;1400000;0.15
360650;1;2308500;0.076923077
360656;2;2278125;0.115384615
360930;1;1056000;0.1
361452;4;36000;0.138461538
361581;6;13338000;0.973076923
361788;1;4237520;0.05
361908;4;7128000;0.853846154
362096;5;1368000;1.357692308
362169;1;24440625;0.030769231
362174;1;528125;0.119230769
362309;2;3696000;0.176923077
363951;1;7614000;0.130769231
364641;1;9600;0.065384615
365495;1;6284250;0.092307692
365598;1;7128000;0.103846154
365807;2;1020000;0.038461538
365808;2;675000;0.169230769
365809;3;1267500;0.169230769
365810;2;720000;0.134615385
365811;1;1020000;0.215384615
365813;3;3696550;0.707692308
365814;12;3390660;2.265384615
365815;3;803250;0.380769231
365858;1;12250;0.076923077
365861;2;15125;0.096153846
365874;2;1300000;0.076923077
365944;11;14742000;1.830769231
366126;5;2500;0.738461538
366162;2;4500;0.188461538
366228;2;6000;0.130769231
366239;2;12250;0.073076923
368222;8;1056000;0.376923077
368742;2;3987625;0.630769231
368743;4;3878375;0.242307692
369054;2;142200;0.142307692
369055;4;125625;0.411538462
369097;7;165888;0.534615385
369225;2;95680;0.092307692
369226;1;317016;0.034615385
369309;1;1650000;0.076923077
369624;4;2214072;1.280769231
369626;5;2059980;1.276923077
369627;7;2021760;0.646153846
369638;6;6895824;0.957692308
369639;10;7482000;1.623076923
369640;8;9443850;0.880769231
369641;7;7670000;1.211538462
369643;8;7239309;1.923076923
369644;3;791685;0.330769231
369645;2;750000;0.15
369646;4;1377000;0.596153846
369647;1;2176680;0.080769231
369648;3;5184504;0.057692308
369649;6;4395300;0.434615385
369655;4;5342400;1.338461538
369656;7;1497088;1.269230769
369657;4;720000;0.453846154
369658;24;2620800;3.134615385
369659;21;5398830;2.273076923
369660;2;4144000;0.273076923
369661;1;1512000;0.257692308
369662;2;2685760;0.05
369663;2;5300736;0.142307692
369664;2;3511300;0.407692308
369668;4;3996000;0.446153846
369670;2;5819500;0.046153846
369671;2;7365363;0.142307692
369674;2;7508448;0.126923077
369675;21;2382600;3.673076923
369676;15;3582000;1.792307692
369677;2;5003880;0.296153846
369681;2;911400;0.088461538
369685;47;1625000;18.05384615
369686;4;1899240;0.980769231
